username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
NoGunsInSchool;2018-05-01 22:57;3;5;"Hang tough teachers! It’s ALL IN time. There are no teachers to replace us! We are doing the right thing. Do NOT go back to work unless legislators give it up. Then, go back to class & finish referendum. Let’s see if the people of AZ will go ALL IN for public schools. # redforedaz https://twitter.com/rnamy6110/status/991532736195149824 …";;;#;"991557345330184192";https://twitter.com/NoGunsInSchool/status/991557345330184192
KBmeantime;2018-05-01 22:12;0;0;"Teacher’s walk out # redforedaz";;;#;"991545847719460865";https://twitter.com/KBmeantime/status/991545847719460865
TavoPulidoTAZ;2018-05-01 21:57;4;7;"Maestros de # Arizona podrían regresar a los salones el jueves. Detalles @ TelemundoAZ # alas10 # Red4Ed # redforedaz pic.twitter.com/5FADQsQBLn – bei Arizona State Capitol";;@;# # # #;"991542105527934976";https://twitter.com/TavoPulidoTAZ/status/991542105527934976
Msmisago;2018-05-01 21:50;0;1;"# redforedaz I am so proud of you @ butchertown1 ! Thank you for being an amazing person, and a fantastic teacher/inspirational leader for my daughter in your classroom daily!pic.twitter.com/WNq370E9t4";;@;#;"991540523537022976";https://twitter.com/Msmisago/status/991540523537022976
coton_luver;2018-05-01 21:35;5;9;"# RedforEd The Arizona Teacher Walkout: How three decades of tax cuts hobbled public school funding. https://www.vox.com/2018/4/25/17276284/arizona-teacher-strike-tax-cut-funding-data … # redforedaz pic.twitter.com/SW4gbYLsI6";;;# #;"991536681042903040";https://twitter.com/coton_luver/status/991536681042903040
crazynakedbaby;2018-05-01 21:24;1;2;"# RedforEdAZ. Accomplished nothing??They got a bigger raise than Wa or Oklahoma. What accomplished nothing was doing nothing the last 10 years and expecting the Az legislature to act without pressure on them.";;;#;"991533987368587265";https://twitter.com/crazynakedbaby/status/991533987368587265
CollinYourbs;2018-05-01 21:22;0;7;"Same 8 people from the hard right/alt right who protest everything. Whether it's the Woman's March, March for our Lives, or # RedForEdAZ, these same 8 people show up screaming into the wind. Just # pathetic.pic.twitter.com/Dy7lPYpLkF";;;# #;"991533271354818560";https://twitter.com/CollinYourbs/status/991533271354818560
Madison_Jourdan;2018-05-01 21:22;4;2;"You heard of # redforedaz, when teachers walked out b/c @ dougducey wouldn't give them raises? Here's a little more information. State money is going to Koch-supported programs at @UofA @ ASU instead of going to educators & materials. https://www.azcentral.com/story/news/politics/arizona-education/2018/05/01/arizona-koch-backed-freedom-schools-get-money-budgets-university-funding/567164002/ …";;@ @UofA @;#;"991533255722655744";https://twitter.com/Madison_Jourdan/status/991533255722655744
RNAmy6110;2018-05-01 21:20;0;2;"# RedForEdAZ https://twitter.com/Indivisible_SAZ/status/991527990579228672 …";;;#;"991532736195149824";https://twitter.com/RNAmy6110/status/991532736195149824
OLibertyMatters;2018-05-01 21:10;0;4;"The teachers will # GoBackToWork Thursday in # Shame having accomplished nothing but hurting children and damaging their own reputations. The job will certainly be harder now that the students know they're dishonest losers and have lost all respect for the teachers # RedforEdAZ";;;# # #;"991530377696063489";https://twitter.com/OLibertyMatters/status/991530377696063489
CoachMannAZ;2018-05-01 20:46;0;0;"@ Steve_Irvin getting @ abc15 75,000 teachers to leave their news stations and get on board!!! # redforedaz supports Steve and will support 15!!!";;@ @;#;"991524346253340672";https://twitter.com/CoachMannAZ/status/991524346253340672
CollinYourbs;2018-05-01 20:45;0;5;"I grew up in Tucson and been in Phoenix for 25 years now. I've never seen anything like this movement. It's been incredible - congratulations. Keep it up. # RedForEdAZ # RedForEd";;;# #;"991523960088027137";https://twitter.com/CollinYourbs/status/991523960088027137
Olds455jr;2018-05-01 20:21;1;3;"New drinking game. Every time u see a virtue signaling poster for # RedForEd # redforedaz or them using their children for virtue signaling take a drink. Water down that alcohol though, and leave at least 1 person sober to call 911 when y’all get alcohol poisoning.";;;# #;"991518029639909376";https://twitter.com/Olds455jr/status/991518029639909376
WSWS_Updates;2018-05-01 19:42;6;11;"Stop the betrayal of the Arizona teachers strike! For a nationwide teacherscstrike Emergency call in meeting happening now # redfored # oklaed # edcolo # redforedaz https://www.facebook.com/events/815243728674245/?ti=as …pic.twitter.com/l1eoDRjxN5";;;# # # #;"991508259453460480";https://twitter.com/WSWS_Updates/status/991508259453460480
mlkennedy67;2018-05-01 19:17;0;0;"Thank you, @ Steve_Irvin! @ AZEdUnited @ ArizonaEA @ arizona_sos @ AZSchoolsNow # redforedaz # RedForEd # InvestInEd https://www.facebook.com/SteveIrvin/posts/2415325041826378 …";;@ @ @ @ @;# # #;"991501970371371008";https://twitter.com/mlkennedy67/status/991501970371371008
earthwebmedia;2018-05-01 19:15;0;0;"# redfored # redforedaz https://www.instagram.com/p/BiQga88jMJo/?utm_source=twitter …";;;# #;"991501374000164864";https://twitter.com/earthwebmedia/status/991501374000164864
Unorganizedddd;2018-05-01 19:08;7;13;"# RedForEd # redforedaz # AZBudg # legislature # red4ed please fund our schoolspic.twitter.com/jCpGumqw4q";;;# # # # #;"991499759843069952";https://twitter.com/Unorganizedddd/status/991499759843069952
DesertFriedJeep;2018-05-01 19:07;4;7;"@ maddow Thank you for mentioning # Red4Ed # RedForEdAz tonight. Arizona's teachers have been underpaid and our schools underfunded for far too long.";;@;# #;"991499397589430272";https://twitter.com/DesertFriedJeep/status/991499397589430272
MillerSusanAZ;2018-05-01 19:06;0;1;"Paying it forward today by taking a few parents older kiddos into class so they could run errands. # redforedaz";;;#;"991499020219510784";https://twitter.com/MillerSusanAZ/status/991499020219510784
SahuaritaOKAZ;2018-05-01 19:04;4;6;"Well my kids are going to miss another day of school because the socialist leader at # RedForEd has determined that a 20% raise, and increased funding for schools and support staff isn't enough. # GetRedOutOfEd # getbacktowork # RedforEdAz # RedForEdExposedpic.twitter.com/DmXX6cwcki";;;# # # # #;"991498622704402432";https://twitter.com/SahuaritaOKAZ/status/991498622704402432
coton_luver;2018-05-01 18:56;2;1;"# RedforEd The Arizona Teacher Walkout: How three decades of tax cuts hobbled public school funding. https://www.vox.com/2018/4/25/17276284/arizona-teacher-strike-tax-cut-funding-data … # RedforEd # redforedaz pic.twitter.com/SW4gbYLsI6";;;# # #;"991496577268109312";https://twitter.com/coton_luver/status/991496577268109312
Olds455jr;2018-05-01 18:43;0;2;"I wonder if it’s illegal to have this much fun on twitter. These # RedForEd # redforedaz cats were tailor made to be trolled.";;;# #;"991493399332012032";https://twitter.com/Olds455jr/status/991493399332012032
mons_eh;2018-05-01 18:33;0;1;"# redforedaz pic.twitter.com/Mhmxu0RHXe";;;#;"991490755922296832";https://twitter.com/mons_eh/status/991490755922296832
Dalessandro4AZ;2018-05-01 18:32;5;21;"We cannot support our teachers enough. Proud to support your long day at the Capitol. I hope the pizza was good. Thank you for your service to the students of AZ. I know how hard you work every day in every district. # redforedaz # RedForEDhttps://twitter.com/AZSenateDems/status/991479376104407041 …";;;# #;"991490704374403078";https://twitter.com/Dalessandro4AZ/status/991490704374403078
ehcavwerdna;2018-05-01 18:04;1;3;"watching coverage of # redforedaz protests hoping those teachers are wearing enough sunscreen.";;;#;"991483590289440768";https://twitter.com/ehcavwerdna/status/991483590289440768
metonymicalpen;2018-05-01 17:46;0;0;"This was super helpful after a long day of # redforedaz. Keep up or get left behind? Unfortunately, that's life in the # Trumphole we've been sucked into.https://twitter.com/dizzleone73/status/991477693039312896 …";;;# #;"991479067038842880";https://twitter.com/metonymicalpen/status/991479067038842880
cornerstonecabs;2018-05-01 17:42;0;2;"# Arizona # azlegislators # RedforEdAZ # RedForEd Deception by Perception, Smoke and mirrors budgets, I want my legislators to wear their super hero cape,throw the R or D on their chest as well as their own interest, just vote the interest of the people, for the people.";;;# # # #;"991478009130504194";https://twitter.com/cornerstonecabs/status/991478009130504194
David_CA_Senate;2018-05-01 17:37;0;0;"@ Noah__Karvelis endorses sell out budget: "What we have right now is the most we could possibly get through this avenue" # RedforEd # redforedaz # StillRedpic.twitter.com/OHogJF2xJE";;@;# # #;"991476669583056897";https://twitter.com/David_CA_Senate/status/991476669583056897
MitziEpstein;2018-05-01 17:34;69;110;"Interesting. After listening to many, many professional educators testify - who have masters degrees and more-- the Appropriations Chair is calling for 'now we'll listen to the "professionals". ' To be clear, he means paid LOBBYISTS. # azbudget # RedForEd # RedForEdAZ pic.twitter.com/FwIMQRethN";;;# # #;"991475999589122048";https://twitter.com/MitziEpstein/status/991475999589122048
kevinredefined;2018-05-01 17:16;0;0;"Thanks # RedForEd # Red4Ed # redforedaz I will shell out more money to daycare I would not need if you didn't hold this illegal strike to force AZ into legislation they have never written. pic.twitter.com/NUev3TIKr1";;;# # #;"991471487105183745";https://twitter.com/kevinredefined/status/991471487105183745
Fox10_Jedi;2018-05-01 17:10;2;5;"Organizers of the # redforred in AZ say they will go back to class on Thursday if the legislature passes the bill by then .. # fox10phoenix # redforedaz pic.twitter.com/wb6IdylJFZ";;;# # #;"991469844246675456";https://twitter.com/Fox10_Jedi/status/991469844246675456
ultrailzach;2018-05-01 17:09;0;0;"Thanks for the info. My kids live in Flagstaff and have missed a week and a half of school due to 2 unused snow days which became vacation days # redforedaz # Education";;;# #;"991469681050603520";https://twitter.com/ultrailzach/status/991469681050603520
Kate_Selby;2018-05-01 17:05;0;2;"Tucson is # REDFORED! # RedForEdAZ pic.twitter.com/X3L8YopX3y";;;# #;"991468760828493824";https://twitter.com/Kate_Selby/status/991468760828493824
WSWSArts;2018-05-01 17:00;1;1;"After teachers walked out last week to demand higher wages and school funding, the unions are backing a plan by state Democrats that will do little to address a decade of school cuts # edcolo # MayDay # RedForEdAZ https://twitter.com/IYSSE_US/status/991315275109855232 …";;;# # #;"991467390750871554";https://twitter.com/WSWSArts/status/991467390750871554
Eugene_Begay45;2018-05-01 16:44;5;3;"I have my facebook page up, search for @GeneforSenate # AZSen # Midterms2018 # Arizona # tucson # redforedaz";;@GeneforSenate;# # # # #;"991463339623526402";https://twitter.com/Eugene_Begay45/status/991463339623526402
DirshmaKat;2018-05-01 16:36;0;0;"@ dougducey # RedforED # az # redforedaz # Phoenix # capitalpic.twitter.com/qSPccPWVIa";;@;# # # # #;"991461347064868865";https://twitter.com/DirshmaKat/status/991461347064868865
Betsie75;2018-05-01 16:21;0;0;"Day 4 of # redfored in # arizona ! I uploaded a video of the day and sharing it on my channel here: https://youtu.be/pjfJrMlj5Fg  . # redforedaz # education # fundourschools # fortheteachers # forthestudents # forthefuturepic.twitter.com/TMwuXCamvW";;;# # # # # # # #;"991457496442126336";https://twitter.com/Betsie75/status/991457496442126336
BtburkettBrian;2018-05-01 16:14;0;1;"# Red4Ed # redforedaz continues pic.twitter.com/NIUcuSPTX3 – bei Arizona State Capitol";;;# #;"991455748981903360";https://twitter.com/BtburkettBrian/status/991455748981903360
AzNewsmedia;2018-05-01 15:55;1;2;"Locals rally during school closures: City, businesses, charities offer options, assistance to families, teachers @ AZSurprise @ DysartUSD @ shwing79 @ State48Brewery # smallcakes # redforedaz # redfored https://yourvalley.net/yourvalley/news/education/locals-rally-school-closures/ …";;@ @ @ @;# # #;"991451137638219776";https://twitter.com/AzNewsmedia/status/991451137638219776
CarmenMB_Fox10;2018-05-01 15:51;2;35;"Another day at the Capitol... # Day4 {focused} • • • • # tunnelvision # amnewsers # anchor # reporter # capitolwatch # redforedaz # Fox10phoenix @ FOX10Phoenix : @ mrobisonfox10pic.twitter.com/gQgkN82MLl – bei Arizona State Capitol";;@ @;# # # # # # # #;"991450148180971521";https://twitter.com/CarmenMB_Fox10/status/991450148180971521
Oldwhiteactivis;2018-05-01 15:43;1;3;"@ dougducey Major fail. # redforedaz https://twitter.com/ejmontini/status/991359767095447552 …";;@;#;"991448127574982656";https://twitter.com/Oldwhiteactivis/status/991448127574982656
taymack_;2018-05-01 15:30;5;37;"Mrs. Pollnow is such a blessing. she's literally not getting paid and she's posting lessons on YouTube and helping us review anyway for our AP test next Friday. this is EXACTLY why our teachers deserve better pay and more funding! # redforedaz";;;#;"991444820584361984";https://twitter.com/taymack_/status/991444820584361984
BrentCornelius1;2018-05-01 15:27;0;2;"# redforedaz lots of miserable dads out there watching their kids who are not in school";;;#;"991444022362189824";https://twitter.com/BrentCornelius1/status/991444022362189824
raising_3;2018-05-01 15:22;0;0;"I just told Michael school is back on for Thursday!! He said can tomorrow be Thursday :) he loves his sped teacher & mainstream teacher too! # BacktoSchool # redforedaz";;;# #;"991442853741051904";https://twitter.com/raising_3/status/991442853741051904
sunnywildcat;2018-05-01 15:19;0;1;"This region of Lululemon is even behind # redforedaz https://www.instagram.com/p/BiQFaxRDe5y/?utm_source=twitter …";;;#;"991441896554876929";https://twitter.com/sunnywildcat/status/991441896554876929
esuk09;2018-05-01 15:12;0;0;"Thankful for the community support here in Tucson. Come celebrate by wearing red at Growler USA Oro Valley. Also thankful to be heading back to my classroom in a few days. Missing my students. # redforedaz # communitypic.twitter.com/zUoFTEJ412";;;# #;"991440307819503616";https://twitter.com/esuk09/status/991440307819503616
DeloresB_PhxAZ;2018-05-01 15:12;0;0;"# Jobs # JobSearch # Careers # phxjobs # Hiring # redforedaz N. # Phoenix financial firm expanding their office & need positions filled! ON THE SPOT # Interviews customer service to manager opportunities. Contact me for info @ PhoenixJobsWork @ Jobs_in_Phoenix # TuesdayMotivationpic.twitter.com/Aas0Udas1O";;@ @;# # # # # # # # #;"991440226785550336";https://twitter.com/DeloresB_PhxAZ/status/991440226785550336
maritzalucky7;2018-05-01 14:58;0;2;"Thank you @ reginaldbolding for talking to us and educating us, but most of all for supporting and caring about Arizona’s public education. # RedForEd # RedForEdAZ pic.twitter.com/fGM6UIpRhr";;@;# #;"991436646498222080";https://twitter.com/maritzalucky7/status/991436646498222080
Mrs__Macho;2018-05-01 14:58;0;3;"Hey @ jtimberlake You're coming to AZ perform tomorrow, Please shine your light on our teachers! They need your support out here! # RedForEd # redforedaz # SupportOurTeachers # TimeForChange # ItsGonnaBeMaypic.twitter.com/Yq29eOptDV";;@;# # # # #;"991436632392781825";https://twitter.com/Mrs__Macho/status/991436632392781825
FiredKilnArt;2018-05-01 14:56;0;0;"# redforedaz # respect4teachers https://www.instagram.com/p/BiQC4dbDYNV/?utm_source=twitter …";;;# #;"991436292243279872";https://twitter.com/FiredKilnArt/status/991436292243279872
EveForUSSenate;2018-05-01 14:55;3;2;"This is unacceptable! # redfored # redforedaz https://twitter.com/greenhousenyt/status/990034972718268416 …";;;# #;"991436047929098241";https://twitter.com/EveForUSSenate/status/991436047929098241
maritzalucky7;2018-05-01 14:44;17;37;"Thank you @ Rios_Rebecca thanking Arizona State House Democrat Leader, Rebecca Rios for supporting # RedForEdAz # RedForEd # FundPublicEducation She supports all educators, she’s talking and we’re listening!pic.twitter.com/oxmnxlv0xz";;@;# # #;"991433212676136960";https://twitter.com/maritzalucky7/status/991433212676136960
GoochMaga;2018-05-01 14:24;0;2;"# AZBudget # AZLEG # RedforEdAZ # RedForEd # RedForEdUpdateshttps://twitter.com/ReverendBonkers/status/991427208265678848 …";;;# # # # #;"991428207575363584";https://twitter.com/GoochMaga/status/991428207575363584
David_CA_Senate;2018-05-01 14:19;5;2;"Sonja is one of numerous support staff taking part in the walkout: "It would be like we fight for nothing if we go back before everything is solved." # redforedaz # redforedpic.twitter.com/3cCSXRKKTN";;;# #;"991426845806477312";https://twitter.com/David_CA_Senate/status/991426845806477312
GoochMaga;2018-05-01 14:09;0;2;"Average # AZ teacher pay is around $42-$45K for elementary. Not great - but not ridiculous. I was told it's more like $30K-$35K, which is quite a misconception. Unless I'm mistaken. OK salary. Not great. But shouldn't have to pay for school supplies. # RedForEd # RedForEdAZ";;;# # #;"991424344743075840";https://twitter.com/GoochMaga/status/991424344743075840
phxbrooklyngirl;2018-05-01 13:57;0;0;"# mayday # redforedaz # RedforEd https://www.instagram.com/p/BiP748uH231/?utm_source=twitter …";;;# # #;"991421283538735106";https://twitter.com/phxbrooklyngirl/status/991421283538735106
oriana523;2018-05-01 13:45;0;3;"# RedforEd still on strike, & kids are now on day 4 of no school. So we took them to @ MontezumaNPS for an educational trip. They met a ranger & complete a quest to become Junior Park Rangers. @ azfamily # nieceandnephew # education # redforedaz pic.twitter.com/G5sW8sFkaz";;@ @;# # # #;"991418443927666688";https://twitter.com/oriana523/status/991418443927666688
MichelleCTinAZ;2018-05-01 12:54;0;1;"Pictures do indeed tell a story on their own. However, I decided to write a blog post about my experience walking alongside the people in the photographs that I took during the # REDforED March. This my perspective: https://bit.ly/2vWkR0j # REDforEDAZ https://twitter.com/MichelleCTinAZ/status/990369945052528641 …";;;# #;"991405494030909440";https://twitter.com/MichelleCTinAZ/status/991405494030909440
AndresShank;2018-05-01 12:43;0;1;"Thanks @ dougducey now the lines at @ dutchbrosaz are long # REDFORED # endals # redforedAZ pic.twitter.com/8iSbeKitOR";;@ @;# # #;"991402851489361920";https://twitter.com/AndresShank/status/991402851489361920
YaTurtleFrank;2018-05-01 12:39;1;6;"It’s pathetic that some people think teachers on strike or who walk out are being selfish. If anything, the government is being selfish for not seeing the real issue and not wanting to invest in our future, our educators, and most importantly, our children. # RedForEd # RedForEdAZ pic.twitter.com/uoIjGjRAMu";;;# #;"991401717043482625";https://twitter.com/YaTurtleFrank/status/991401717043482625
AraujoFredy;2018-05-01 12:30;0;0;"Retweeted teleSUR English ( @ telesurenglish): Teachers are beginning to gather at the Arizona State Capitol as the voting process for the budget is going to take place in the legislature. # RedforEd # redforedaz pic.twitter.com/nfvbY6d9gM";;@;# #;"991399573485744129";https://twitter.com/AraujoFredy/status/991399573485744129
joangreeneaz;2018-05-01 12:28;39;77;"These are exactly the folks you want to hang onto tightly. Never let them go because as Community members and teachers/support staff, they are the ones guiding our children into a better future. Vote out anyone who stands in the way. I stand with # RedForEdAZ https://twitter.com/CaseyAtTheDesk/status/991370565171666944 …";;;#;"991398854493782016";https://twitter.com/joangreeneaz/status/991398854493782016
AZChildCare;2018-05-01 12:22;1;2;"Parents, please share with us! We’re wondering who is caring for your children during the teacher walkout? # redfored # wewanttohearfromyou # families # az # childcare # redforedaz # Red4Ed # Arizonapic.twitter.com/9jQst63bks";;;# # # # # # # #;"991397499867820032";https://twitter.com/AZChildCare/status/991397499867820032
jderik1;2018-05-01 12:12;0;0;"# redforedaz";;;#;"991394849575264256";https://twitter.com/jderik1/status/991394849575264256
CollinYourbs;2018-05-01 12:10;0;2;"I'm glad someone from the Republican caucus took time to have a meaningful discussion with # RedForEd # redforedaz as opposed to other Republican legislators who used it as an opportunity to grandstand and be nasty.";;;# #;"991394375258128387";https://twitter.com/CollinYourbs/status/991394375258128387
IKE_DEVJI;2018-05-01 12:09;0;1;"Hey # Arizona look over here. # redforedaz # Teachers # arizonaeducatorsunited # azpolitics # economy # parents # eduhttps://twitter.com/JessicaWaniEsq/status/991387964033777664 …";;;# # # # # # # #;"991394136669405185";https://twitter.com/IKE_DEVJI/status/991394136669405185
asoralaras;2018-05-01 11:59;0;1;"PUSH YOUR STATE REPS AND GOVERNORS FOR INCREASED EDUCATIONAL FUNDING!! # redfored # resistbot # forthechildren # educate # redforedaz https://twitter.com/openletterbot/status/991391145736450056 …";;;# # # # #;"991391591767003138";https://twitter.com/asoralaras/status/991391591767003138
Olds455jr;2018-05-01 11:58;3;16;"Dear teachers: U r not special. U deserve no more than what u agreed to when u got degrees in education.& signed contracts re your salaries. U r not victims of anything except your own choices. U chose this path. # RedForEd # redforedaz # tooredfored";;;# # #;"991391388318093312";https://twitter.com/Olds455jr/status/991391388318093312
MichaelMtc48;2018-05-01 11:48;0;3;"With the # TeacherStrikes across several states, and the # redforedaz in my home state, thrilled to say Happy # MayDay2018!";;;# # #;"991389026291613696";https://twitter.com/MichaelMtc48/status/991389026291613696
ben_giles;2018-05-01 11:47;14;25;"While senators debate @ dougducey’s school safety bill, # redforedaz protestors in the lobby are giving roaring applause to @ PHXMarch4Lives students who are here to oppose the governor’s plan - they say it’s vastly inadequate.pic.twitter.com/WWaB0JwoNm";;@ @;#;"991388604789239808";https://twitter.com/ben_giles/status/991388604789239808
DeloresB_PhxAZ;2018-05-01 11:44;0;0;"# Jobs # JobSearch # Careers # phxjobs # Hiring # redforedaz # Phoenix LOOKING TO MAKE EXTRA $$ ON THE SPOT # Interviews & OPEN HOUSE customer service to manager opportunities. Contact me for info @ DeloresB_PhxAZ # Arizona # TuesdayMotivationpic.twitter.com/BVM5Qg8CLM";;@;# # # # # # # # # #;"991388017657921536";https://twitter.com/DeloresB_PhxAZ/status/991388017657921536
mcschoolsup;2018-05-01 11:44;1;5;"Today's TXT4Teachers has info about Governor @ dougducey's budget proposal, how to contact your legislators, and how your legislators have been involved in education in the past. https://goo.gl/VoNMRa  (Text "teacher" to 602-359-6637 for future messages.) # RedForEd # redforedaz pic.twitter.com/vkFCuermqO";;@;# #;"991387932350074880";https://twitter.com/mcschoolsup/status/991387932350074880
DirshmaKat;2018-05-01 11:41;0;0;"@ dougducey # RedForEd # az # redforedaz https://twitter.com/DirshmaKat/status/989560795074707456 …";;@;# # #;"991387044726255616";https://twitter.com/DirshmaKat/status/991387044726255616
SirDavidinAZ;2018-05-01 11:40;0;2;"Apparently you can’t be for more education funds and against # RedForEdAZ hijacking classrooms. Ridiculous liberal nonsense. No surprise.";;;#;"991386983686594560";https://twitter.com/SirDavidinAZ/status/991386983686594560
mlkennedy67;2018-05-01 11:40;7;15;"If you are at the Capitol, be sure to sign the petition to get the # InvestInEd voter initiative on the ballot this November! See the table in front of the House of Reps building. # REDforED # REDforEDUpdate # redforedaz @ AZEdUnited @ arizona_sos @ ArizonaEA @ AZSchoolsNowhttps://twitter.com/investinedaz/status/991014162758160386 …";;@ @ @ @;# # # #;"991386824160391169";https://twitter.com/mlkennedy67/status/991386824160391169
sihaya8star;2018-05-01 11:29;0;2;"TFW some other mom is trying to get her kid to get his 2yo shit together in the barnes&noble entry way and you're just like, there but by the grace of gods go i... # walkout # RedForEd # redforedaz # inthistogether # remoteworkingpic.twitter.com/vZzAhPP2wE";;;# # # # #;"991384135829635073";https://twitter.com/sihaya8star/status/991384135829635073
MitziEpstein;2018-05-01 11:11;4;19;"We had a little Mariposa Elementary School reunion outside the House of Representatives today. This is Ann-Marie Burgmeier who taught my son, Danny in 3rd grade. # RedForEd. # redforedaz It's time to fully fund our public schools! pic.twitter.com/nztzJULH2l";;;# #;"991379636037693440";https://twitter.com/MitziEpstein/status/991379636037693440
ceejopolis;2018-05-01 11:00;3;7;"If you are upset about school closures & want teachers back to work, then it seems like they must provide a valuable service to you. If that's the case, maybe you should, I dunno, provide funding for the schools at a 2018 rate not 2007? # RedForEd # Red4Ed # RedForEdaz # Red4Edaz";;;# # # #;"991376793054593024";https://twitter.com/ceejopolis/status/991376793054593024
AZInformer;2018-05-01 10:54;1;1;"This is what happens because # RedForEd is more concerned with Indoctrination than Education: https://www.cnsnews.com/news/article/terence-p-jeffrey/65-public-school-8th-graders-not-proficient-reading-67-not-proficient … # RedForEdExposed # RedForEdAZ";;;# # #;"991375226486181888";https://twitter.com/AZInformer/status/991375226486181888
ChalkedFingers;2018-05-01 10:52;0;0;"Teachers hold them accountable! Nation’s Top Teachers Confront Betsy DeVos In Private Meeting https://www.yahoo.com/lifestyle/nation-top-teachers-verbally-spar-134944008.html?soc_src=community&soc_trk=tw … via @ YahooNews # Red4Ed # RedForEd # redforedaz";;@;# # #;"991374933144948736";https://twitter.com/ChalkedFingers/status/991374933144948736
AZInformer;2018-05-01 10:48;6;6;"Well, looks like 25th in Math & 38th in reading is acceptable to # RedForEd. # RedForEdAZ wants a 20% raise, yet they can't do their jobs.... If only RedForEd was more concerned with teaching the "3 Rs" instead of Marxist indoctrination. # RedForEdExposedpic.twitter.com/DpEtHCDg0x";;;# # #;"991373801953771521";https://twitter.com/AZInformer/status/991373801953771521
Mixxwellswell;2018-05-01 10:44;0;0;"Since twitter doesn't let me upload that many photos, expect a lot of tweets got a lot of photos. # Redfoed # Redforedaz # Mixxwell # Photogprahypic.twitter.com/CPYTwojItV";;;# # # #;"991372750148198400";https://twitter.com/Mixxwellswell/status/991372750148198400
MamaDaBear;2018-05-01 10:28;1;0;"LOL! Dare?!Please.Lessons are required by AZ State&are available for everybody to access&review. Please stop showing those ratty books # redforedaz -most learning is on line-very few textbooks these days.Check in with your own districts&see what's up if you have these books.";;;#;"991368846589157376";https://twitter.com/MamaDaBear/status/991368846589157376
ChalkedFingers;2018-05-01 10:28;0;3;"# RedforEd # CTE does it right! # redforedaz pic.twitter.com/QnoB0ARCjZ";;;# # #;"991368740229988353";https://twitter.com/ChalkedFingers/status/991368740229988353
CoachStarkHomes;2018-05-01 10:15;0;0;"@ josh3rosen come join the Red for Ed movement and gain 50,000 new fans. Happy to have you aboard. # redforedaz # RiseUpRedSeapic.twitter.com/175fi4UouO";;@;# #;"991365495168225281";https://twitter.com/CoachStarkHomes/status/991365495168225281
telesurenglish;2018-05-01 10:15;7;14;"Teachers are beginning to gather at the Arizona State Capitol as the voting process for the budget is going to take place in the legislature. # RedforEd # redforedaz pic.twitter.com/AKdJUPYCDe";;;# #;"991365490516905986";https://twitter.com/telesurenglish/status/991365490516905986
KiriCarini;2018-05-01 10:13;0;3;"Listening to the deplorable state of Tucson schools directly from the teachers who make something from nothing. This woman said it best - they care for not only the minds but the hearts of our children. # RedForEd # redforedaz # pimabospic.twitter.com/gXL82pc4eA";;;# # #;"991365029529174017";https://twitter.com/KiriCarini/status/991365029529174017
merissahamilton;2018-05-01 10:13;4;6;"Fighting for a pay increase isn't the same as fighting for students. We need better outcomes and more accountability. # redforedaz # RedForEdExposed";;;# #;"991364922629013504";https://twitter.com/merissahamilton/status/991364922629013504
OLibertyMatters;2018-05-01 10:10;7;6;"Another hateful teacher insulting people and running away. # RedforEd # RedforEdAZ # Red4Ed # Red4EdAZ these people should be fired. They're bad teachers, dishonest people who don't live up to their responsibilities, rude people who don't treat our children with respect # FireRedforEdpic.twitter.com/gHrcCCz6dC";;;# # # # #;"991364289406554113";https://twitter.com/OLibertyMatters/status/991364289406554113
CyndiOlivas;2018-05-01 10:08;0;0;"@ dougducey # redforedaz You need to get your peers together and get some action going. How long is it going to take?";;@;#;"991363774207606789";https://twitter.com/CyndiOlivas/status/991363774207606789
booksandlists;2018-05-01 10:07;0;0;"*Their # redforedaz";;;#;"991363585103220736";https://twitter.com/booksandlists/status/991363585103220736
BigBenKoenig;2018-05-01 09:57;0;0;"@ JDMesnard @ dougducey please don’t ignore the impact educators have to our society, or the infrastructure they rely on. Only addressing pay is only addressing part of the problem. # redforedaz";;@ @;#;"991360984651464704";https://twitter.com/BigBenKoenig/status/991360984651464704
BigBenKoenig;2018-05-01 09:54;0;2;"Some of the same people complaining about the teacher strike are the same complaining about the “never ending fund raising” at their school. How do you not see them as connected? Properly funded schools don’t need to keep a hand out all year. # redforedaz";;;#;"991360239147536386";https://twitter.com/BigBenKoenig/status/991360239147536386
CaitDraper;2018-05-01 09:47;0;0;"Just your neighborhood protest girl with her dog. # redfored # redforedaz https://www.instagram.com/p/BiPfdDsj6nC/?utm_source=twitter …";;;# #;"991358393691582469";https://twitter.com/CaitDraper/status/991358393691582469
JerryWhiteSEP;2018-05-01 09:35;1;2;"The efforts of workers—and, in particular, # teachers in the US—to organize strikes outside of and in opposition to the unions have struck terror in the hearts of the ruling elite. # MayDay # MayDay2018 # MayDay18 # 1Mai # RedForEdAZ https://twitter.com/WSWS_Updates/status/991266808203304961 …";;;# # # # # #;"991355332214607872";https://twitter.com/JerryWhiteSEP/status/991355332214607872
shoutwhenever;2018-05-01 09:28;1;4;"Shoutout to all the teachers, student teachers, students & supporters out at the capitol and out on the streets!! # redforedaz";;;#;"991353708440047616";https://twitter.com/shoutwhenever/status/991353708440047616
